2.288112938404083252e-01,6.677794456481933594e-01
4.846191108226776123e-01,5.272566676139831543e-01
4.304354190826416016e-01,3.850890696048736572e-01
5.058904886245727539e-01,5.523042082786560059e-01
4.262884557247161865e-01,6.832118630409240723e-01
9.018719196319580078e-01,4.570027291774749756e-01
6.013672947883605957e-01,1.970235407352447510e-01
6.300779581069946289e-01,3.593679666519165039e-01
8.505126237869262695e-01,4.847726225852966309e-01
8.629814386367797852e-01,7.226300835609436035e-01
6.374436020851135254e-01,3.586525022983551025e-01
2.252105176448822021e-01,7.084333896636962891e-01
4.945541918277740479e-01,5.255309939384460449e-01
6.227497458457946777e-01,3.508475422859191895e-01
2.079148292541503906e-01,3.509188592433929443e-01
9.004357457160949707e-01,4.581874310970306396e-01
2.267490476369857788e-01,3.809631168842315674e-01
2.582814693450927734e-01,4.830648601055145264e-01
9.410463571548461914e-01,6.347674131393432617e-01
4.269806146621704102e-01,6.803213357925415039e-01
3.253631889820098877e-01,5.026938319206237793e-01
3.252160251140594482e-01,5.025992393493652344e-01
2.039244025945663452e-01,3.333782851696014404e-01
5.026497840881347656e-01,5.711426138877868652e-01
6.226590275764465332e-01,3.521535992622375488e-01
5.673719644546508789e-01,5.767432451248168945e-01
2.039077430963516235e-01,3.339417874813079834e-01
4.708845913410186768e-01,3.231900632381439209e-01
5.099089741706848145e-01,5.461423993110656738e-01
4.486888647079467773e-01,5.772559046745300293e-01
2.686421573162078857e-01,4.599536955356597900e-01
6.406309604644775391e-01,3.440289497375488281e-01
9.914425015449523926e-02,6.426203846931457520e-01
6.020140051841735840e-01,1.916138231754302979e-01
7.883420586585998535e-01,5.348412990570068359e-01
2.877125740051269531e-01,4.532609283924102783e-01
2.461627125740051270e-02,6.101633310317993164e-01
9.002714157104492188e-01,4.587022066116333008e-01
3.882649242877960205e-01,8.934096097946166992e-01
5.266341567039489746e-01,4.459374845027923584e-01
4.565824270248413086e-01,3.002004921436309814e-01
2.167802602052688599e-01,3.322958350181579590e-01
2.104303091764450073e-01,4.229812920093536377e-01
1.773963272571563721e-01,7.868730425834655762e-01
5.106473565101623535e-01,5.518926978111267090e-01
6.031204462051391602e-01,5.773133635520935059e-01
4.427406191825866699e-01,1.404895782470703125e-01
2.039532959461212158e-01,3.566806912422180176e-01
6.444494724273681641e-01,3.577852845191955566e-01
2.333610057830810547e-01,6.955377459526062012e-01
4.807600677013397217e-01,5.691168904304504395e-01
4.725685417652130127e-01,5.769963264465332031e-01
7.484431266784667969e-01,7.819080352783203125e-01
4.432843029499053955e-01,3.922896087169647217e-01
2.315713316202163696e-01,6.641349792480468750e-01
5.932129025459289551e-01,3.871692717075347900e-01
2.777878046035766602e-01,3.836173117160797119e-01
4.309509396553039551e-01,6.701869368553161621e-01
9.441570639610290527e-01,6.355198621749877930e-01
3.142891526222229004e-01,4.014766812324523926e-01
5.052459836006164551e-01,4.332309365272521973e-01
1.321790218353271484e-01,5.588021874427795410e-01
1.793634891510009766e-01,7.018709778785705566e-01
3.219451606273651123e-01,4.197839796543121338e-01
3.757882118225097656e-01,5.313147902488708496e-01
4.882376194000244141e-01,4.251816272735595703e-01
4.120329916477203369e-01,6.457384824752807617e-01
4.840564727783203125e-01,5.266677737236022949e-01
6.553153395652770996e-01,3.590817153453826904e-01
2.421028465032577515e-01,6.329302191734313965e-01
5.417348742485046387e-01,5.021566152572631836e-01
8.992478847503662109e-01,4.595561325550079346e-01
3.099431395530700684e-01,5.587120652198791504e-01
9.690108895301818848e-01,4.548224210739135742e-01
6.554769277572631836e-01,3.587190508842468262e-01
1.518004536628723145e-01,7.938477993011474609e-01
4.599311351776123047e-01,5.899364352226257324e-01
6.677385568618774414e-01,5.420618653297424316e-01
4.740935862064361572e-01,5.769747495651245117e-01
5.867493748664855957e-01,3.942633271217346191e-01
6.555869579315185547e-01,3.588083386421203613e-01
6.551397442817687988e-01,3.588790297508239746e-01
6.553059816360473633e-01,3.578244745731353760e-01
4.373622834682464600e-01,1.217536628246307373e-01
4.237504303455352783e-01,6.895023584365844727e-01
4.570347964763641357e-01,3.003730177879333496e-01
1.589410901069641113e-01,8.043424487113952637e-01
4.339189529418945312e-01,1.112030148506164551e-01
1.205231845378875732e-01,2.171062529087066650e-01
7.270922660827636719e-01,5.002829432487487793e-01
6.118959188461303711e-01,3.644953668117523193e-01
2.633838653564453125e-01,6.621497869491577148e-01
5.925615429878234863e-01,5.773848295211791992e-01
2.482464462518692017e-01,8.004696369171142578e-01
4.175032675266265869e-01,6.714650392532348633e-01
4.931936860084533691e-01,3.478540778160095215e-01
2.445748597383499146e-01,6.750805377960205078e-01
9.482150077819824219e-01,4.749536514282226562e-01
5.865231156349182129e-01,4.150758087635040283e-01
1.987917423248291016e-01,6.890899538993835449e-01
3.563973307609558105e-01,6.131531000137329102e-01
8.321731686592102051e-01,7.749278545379638672e-01
4.984586238861083984e-01,5.660704374313354492e-01
2.604223489761352539e-01,2.607793807983398438e-01
3.798139989376068115e-01,5.542592406272888184e-01
2.363554686307907104e-01,3.856475949287414551e-01
4.220638275146484375e-01,2.563840150833129883e-02
5.177277922630310059e-01,4.482937753200531006e-01
4.171015918254852295e-01,5.986536145210266113e-01
5.597805976867675781e-01,3.490314185619354248e-01
1.461100280284881592e-01,5.618864893913269043e-01
4.097498059272766113e-01,6.499079465866088867e-01
8.699967861175537109e-01,4.734213948249816895e-01
5.541135072708129883e-01,3.557843863964080811e-01
3.085348606109619141e-01,5.587483644485473633e-01
6.072100996971130371e-01,2.386130690574645996e-01
5.444862842559814453e-01,1.600959002971649170e-01
8.990336656570434570e-01,4.582757353782653809e-01
6.400812864303588867e-01,3.591201305389404297e-01
9.417740106582641602e-01,6.393596529960632324e-01
8.002521395683288574e-01,6.643498539924621582e-01
9.683613181114196777e-01,4.555360674858093262e-01
9.917104244232177734e-02,7.546953558921813965e-01
6.674973964691162109e-01,5.425925850868225098e-01
2.640505433082580566e-01,4.462364315986633301e-01
4.621667265892028809e-01,3.177189826965332031e-01
3.252627253532409668e-01,6.136121749877929688e-01
2.491007596254348755e-01,6.668707132339477539e-01
6.556206941604614258e-01,3.510307073593139648e-01
5.777963399887084961e-01,4.237532913684844971e-01
4.093290567398071289e-01,6.519143581390380859e-01
4.275276362895965576e-01,3.838247060775756836e-01
5.676260590553283691e-01,5.754541754722595215e-01
6.025098562240600586e-01,1.897323429584503174e-01
4.929172694683074951e-01,5.313130021095275879e-01
5.128391981124877930e-01,4.306254982948303223e-01
5.077747702598571777e-01,5.164773464202880859e-01
6.381712555885314941e-01,3.452907800674438477e-01
7.222485542297363281e-01,4.975152611732482910e-01
6.862784028053283691e-01,8.052702546119689941e-01
2.501275241374969482e-01,5.458731651306152344e-01
4.179655909538269043e-01,6.602649688720703125e-01
4.306518137454986572e-01,5.242281556129455566e-01
2.612712383270263672e-01,6.568471789360046387e-01
3.739092350006103516e-01,9.580608010292053223e-01
4.834635853767395020e-01,4.079022407531738281e-01
7.855812311172485352e-01,5.960121750831604004e-01
4.578955769538879395e-01,3.018528819084167480e-01
5.142111182212829590e-01,4.336581230163574219e-01
5.975395441055297852e-01,7.755901217460632324e-01
6.330648064613342285e-01,3.525560796260833740e-01
5.302643179893493652e-01,2.293787896633148193e-01
3.995629847049713135e-01,6.084483861923217773e-01
6.225202679634094238e-01,6.918993592262268066e-01
4.042173027992248535e-01,6.160814166069030762e-01
7.266125679016113281e-01,5.093070268630981445e-01
3.614892661571502686e-01,5.158656835556030273e-01
1.170482933521270752e-01,4.697365760803222656e-01
2.904800474643707275e-01,5.233799219131469727e-01
4.500920474529266357e-01,7.316650152206420898e-01
2.382904291152954102e-01,3.816772997379302979e-01
6.560289859771728516e-01,3.509490489959716797e-01
6.915120482444763184e-01,5.158020853996276855e-01
1.921356320381164551e-01,1.427342593669891357e-01
2.273524999618530273e-01,7.281720042228698730e-01
7.606118917465209961e-02,4.348535835742950439e-01
4.510939121246337891e-01,1.205928623676300049e-01
2.699131965637207031e-01,4.848020076751708984e-01
6.159645318984985352e-01,3.847599625587463379e-01
2.346359491348266602e-01,4.432911574840545654e-01
7.589153051376342773e-01,7.420153617858886719e-01
6.134556531906127930e-01,3.642863929271697998e-01
1.270588934421539307e-01,2.242416143417358398e-01
4.367226958274841309e-01,1.222842037677764893e-01
2.026446908712387085e-01,3.523224592208862305e-01
4.446335136890411377e-01,1.516549587249755859e-01
2.582363784313201904e-01,6.556664109230041504e-01
5.311436057090759277e-01,1.402277052402496338e-01
4.974449872970581055e-01,5.421237945556640625e-01
5.195238590240478516e-01,5.371826291084289551e-01
2.076115459203720093e-01,3.203336596488952637e-01
4.359072744846343994e-01,4.755325317382812500e-01
2.258444428443908691e-01,5.166093707084655762e-01
3.727993071079254150e-01,5.313879847526550293e-01
5.304352641105651855e-01,2.295045554637908936e-01
3.671323359012603760e-01,4.056221246719360352e-01
4.052091836929321289e-01,6.562224030494689941e-01
8.167365789413452148e-01,2.241386175155639648e-01
2.705999016761779785e-01,8.326830863952636719e-01
5.501822829246520996e-01,3.859303593635559082e-01
7.660099267959594727e-01,6.607978343963623047e-01
5.039525032043457031e-01,4.180420339107513428e-01
5.832336544990539551e-01,4.107685089111328125e-01
3.056615591049194336e-01,5.626082420349121094e-01
7.121437788009643555e-01,7.289933562278747559e-01
4.377230107784271240e-01,3.698387742042541504e-01
9.673332571983337402e-01,4.570512175559997559e-01
7.878220081329345703e-02,7.394642829895019531e-01
8.522628545761108398e-01,6.226294040679931641e-01
3.309482336044311523e-02,7.691737413406372070e-01
6.220349669456481934e-02,4.096448719501495361e-01
5.564391016960144043e-01,1.449969410896301270e-01
5.565392971038818359e-01,3.571190834045410156e-01
4.564517736434936523e-01,3.013748824596405029e-01
4.476028680801391602e-01,3.104323744773864746e-01
9.481577277183532715e-01,4.808929562568664551e-01
7.520216703414916992e-01,3.177797794342041016e-01
4.180020391941070557e-01,6.607313156127929688e-01
2.261927723884582520e-02,6.122874617576599121e-01
4.690146446228027344e-01,3.152022063732147217e-01
1.828360855579376221e-01,7.041573524475097656e-01
1.504908502101898193e-01,7.858135700225830078e-01
5.665981173515319824e-01,5.117449760437011719e-01
4.307821989059448242e-01,6.229677200317382812e-01
4.284082055091857910e-01,5.895344018936157227e-01
4.539961814880371094e-01,1.186798214912414551e-01
2.106728702783584595e-01,4.239284992218017578e-01
3.828718066215515137e-01,5.101473331451416016e-01
7.852681279182434082e-01,6.079626083374023438e-01
8.613853454589843750e-01,4.852558374404907227e-01
5.116915702819824219e-01,5.185456871986389160e-01
1.469351947307586670e-01,7.856686115264892578e-01
5.197364687919616699e-01,4.417786598205566406e-01
1.396603286266326904e-01,2.698393762111663818e-01
5.208430886268615723e-01,4.200667738914489746e-01
8.196104168891906738e-01,2.235905528068542480e-01
2.622136473655700684e-01,6.785582900047302246e-01
4.002684354782104492e-01,6.317363381385803223e-01
2.593331933021545410e-01,4.855260848999023438e-01
1.786418557167053223e-01,3.383030593395233154e-01
3.674410879611968994e-01,8.112621307373046875e-01
6.419886946678161621e-01,3.639536499977111816e-01
4.482285976409912109e-01,3.121548891067504883e-01
1.471223831176757812e-01,7.978372573852539062e-01
