4.335999999999999854e-01,1.072699999999999987e+00,-6.196000000000000396e-01,-8.067900000000000071e-01,1.251900000000000013e+00,1.376700000000000035e+00,-9.353299999999999947e-01,7.608800000000000008e-01,-5.665400000000000123e-03,-6.364899999999999725e-02,3.029700000000000171e-01,5.240099999999999758e-01,2.842999999999999972e-01,-3.816200000000000148e-01,9.879700000000000149e-01,9.318400000000000294e-02,-1.146400000000000086e+00,7.052300000000000235e-02,5.801199999999999690e-01,5.064400000000000013e-01,-2.402600000000000013e-01,1.734399999999999942e+00,2.073499999999999996e-02,4.370399999999999840e-01,1.214800000000000102e+00,-2.248299999999999965e+00,-4.116799999999999904e-01,-2.492199999999999971e-01,3.122500000000000275e-01,-4.946400000000000241e-01,2.044099999999999806e+00,-1.211100000000000024e-02,-1.955600000000000116e-01,8.566500000000000503e-02,2.768200000000000105e-01,1.570200000000000068e-02,6.768299999999999664e-03,1.275900000000000090e-01,8.700799999999999645e-01,-4.064099999999999935e-01,-2.105700000000000072e-01,4.165099999999999913e-01,-2.181200000000000153e-02,-5.364900000000000224e-01,5.409500000000000419e-01,-4.344199999999999728e-01,-5.248899999999999677e-01,-2.027699999999999836e+00,1.313600000000000045e-01,1.170400000000000051e-01
1.024599999999999955e+00,-8.435000000000000275e-01,3.085499999999999909e-01,-1.491500000000000048e-01,1.336799999999999933e-01,-3.052599999999999758e-01,-9.588800000000000101e-02,6.549399999999999666e-01,-1.625500000000000000e-01,-8.597500000000000142e-01,3.229000000000000099e-03,2.190100000000000102e-01,-6.372300000000000186e-02,-2.469800000000000051e-01,7.864600000000000479e-01,1.534499999999999927e-02,-8.437500000000000000e-01,-3.367200000000000193e-01,-1.405899999999999928e-01,-5.043499999999999650e-01,8.890599999999999614e-01,-2.853999999999999870e-01,7.458800000000000152e-02,-6.434400000000000119e-01,-8.857800000000000118e-01,-1.798699999999999966e+00,4.659499999999999753e-01,-4.851800000000000002e-01,-2.498599999999999988e-01,-1.331599999999999971e-02,2.132099999999999884e+00,-5.201900000000000412e-01,-1.143799999999999928e+00,-2.283300000000000052e-01,4.119800000000000129e-01,2.449000000000000066e-01,1.136300000000000088e+00,-2.311100000000000099e-01,-2.186400000000000010e-01,6.230200000000000182e-01,-1.507699999999999874e-01,5.732199999999999518e-01,3.708299999999999930e-01,-3.125999999999999890e-01,1.039299999999999946e-01,-3.940500000000000114e-01,-9.495500000000000052e-01,-4.002000000000000002e-01,-1.477300000000000002e-01,-2.135400000000000145e-02
1.053900000000000059e+00,7.685000000000000164e-02,-6.535699999999999843e-02,-1.125099999999999989e-01,-5.383900000000000352e-01,-3.489200000000000079e-01,-5.995300000000000074e-01,4.382599999999999829e-01,3.303499999999999770e-01,-4.863299999999999845e-01,4.251300000000000079e-01,5.239700000000000468e-01,3.808000000000000274e-01,1.156500000000000083e+00,-5.558999999999999497e-01,1.696400000000000130e-01,9.185100000000000209e-02,3.125299999999999745e-01,-1.387899999999999912e+00,-9.183099999999999596e-01,3.097500000000000253e-01,1.912899999999999878e-01,-3.290000000000000147e-01,-1.145599999999999952e-01,9.419499999999999540e-01,-6.838899999999999979e-01,6.490000000000000213e-01,2.429600000000000093e-01,5.617199999999999971e-01,-2.758300000000000196e-01,1.345800000000000107e+00,6.055399999999999672e-01,-9.796599999999999753e-01,7.793900000000000272e-01,8.499400000000000011e-02,-4.646100000000000230e-01,2.412900000000000045e-01,1.598900000000000043e-01,-8.450299999999999478e-01,-1.102700000000000034e-02,8.958800000000000097e-02,-6.255899999999999794e-01,1.014100000000000001e+00,1.056300000000000017e-01,-5.773599999999999843e-01,-1.069699999999999956e-01,2.701500000000000012e-01,-1.190499999999999892e+00,7.278999999999999360e-02,-6.436199999999999699e-01
-7.156000000000000139e-01,-4.535600000000000187e-01,-1.409399999999999986e+00,5.708199999999999941e-01,-8.427199999999999969e-02,3.206100000000000061e-01,1.730500000000000094e-01,-1.724299999999999944e+00,-1.479600000000000082e-01,2.691000000000000059e-01,2.695299999999999918e-01,-1.309800000000000131e-01,2.436899999999999900e-01,-4.451700000000000101e-01,-2.581600000000000006e-01,7.702900000000000302e-01,-1.309800000000000131e-01,-5.231800000000000339e-02,8.642699999999999827e-01,-2.036799999999999944e+00,3.240799999999999792e-01,4.642000000000000015e-01,-1.470100000000000018e-01,-7.684400000000000119e-01,-5.048000000000000265e-01,6.216199999999999504e-01,-1.312500000000000000e+00,9.297600000000000309e-01,1.181400000000000006e+00,-8.370600000000000263e-01,1.016199999999999992e+00,9.145900000000000210e-03,3.589899999999999758e-01,2.348600000000000132e-01,6.920699999999999630e-01,6.006700000000000372e-01,-7.928300000000000347e-01,1.872500000000000053e+00,-6.921399999999999775e-01,2.449500000000000011e-01,3.430900000000000061e-01,6.357300000000000173e-01,1.206099999999999950e+00,-2.741700000000000040e-02,2.048599999999999866e-01,2.297800000000000120e-01,2.481200000000000072e-01,-8.868000000000000327e-01,-5.169700000000000406e-01,-1.853799999999999892e-01
-1.921200000000000130e-01,-1.281599999999999961e-01,5.373400000000000398e-01,2.955499999999999794e-01,5.448299999999999671e-02,3.115499999999999936e-01,-2.234700000000000020e-01,-1.007300000000000084e+00,6.096599999999999797e-01,5.026199999999999557e-01,5.709300000000000486e-01,2.984900000000000053e-02,8.216799999999999660e-01,-9.937899999999999512e-02,-1.493299999999999905e-01,4.346900000000000208e-01,-1.449499999999999955e-01,2.041499999999999981e-01,5.285800000000000498e-01,-1.090300000000000047e+00,1.607900000000000107e+00,-1.310699999999999921e-01,5.272499999999999964e-01,-1.055600000000000094e+00,-4.057399999999999896e-01,-4.982300000000000062e-01,-4.998500000000000165e-01,5.643499999999999905e-02,1.119299999999999962e+00,-1.848799999999999888e-01,2.979299999999999837e+00,-1.146099999999999897e+00,8.187700000000000533e-02,-1.474099999999999966e+00,2.577099999999999946e-01,1.289299999999999891e+00,6.179300000000000070e-02,1.126200000000000090e+00,6.303999999999999881e-02,4.815499999999999781e-01,6.727800000000000447e-01,-4.169300000000000228e-01,1.314599999999999991e+00,1.798399999999999999e-01,7.872400000000000508e-01,2.366800000000000015e-01,-3.731900000000000217e-01,6.860800000000000232e-01,-3.403599999999999681e-02,-6.524100000000000454e-01
9.549599999999999755e-02,7.041800000000000281e-01,-4.077700000000000213e-01,-8.084400000000000475e-01,1.256000000000000005e+00,7.707100000000000062e-01,-1.069499999999999895e+00,7.684699999999999864e-01,-8.781299999999999661e-01,-8.095400000000000859e-03,4.388400000000000079e-01,1.047600000000000087e+00,-4.507099999999999995e-01,-5.893100000000000005e-01,8.324599999999999778e-01,-3.844199999999999701e-02,-7.353300000000000392e-01,2.638900000000000134e-01,1.261700000000000044e-01,5.762300000000000200e-01,-2.386600000000000110e-01,1.092200000000000060e+00,-3.366999999999999993e-01,8.153699999999999837e-02,8.479799999999999560e-01,-2.479499999999999815e+00,-4.035099999999999798e-01,-8.408700000000000063e-01,1.203400000000000025e-01,2.907399999999999984e-01,1.971100000000000074e+00,-5.088599999999999790e-01,-4.597700000000000120e-01,-1.361700000000000133e-01,5.561300000000000132e-01,2.292399999999999993e-01,-1.894699999999999995e-01,4.354399999999999937e-01,6.515100000000000335e-01,4.353699999999999931e-02,-1.161999999999999977e-01,7.219600000000000461e-01,-6.616300000000000514e-01,-1.727200000000000124e-01,2.736700000000000244e-01,-2.816899999999999959e-01,-8.202500000000000346e-01,-1.508899999999999908e+00,5.278700000000000059e-02,-3.557899999999999952e-02
-5.435100000000000486e-01,9.690999999999999615e-01,-9.662300000000000055e-02,1.330000000000000071e-01,-8.799599999999999644e-01,8.189899999999999958e-01,-8.356000000000000094e-01,1.001100000000000101e+00,1.095499999999999918e+00,8.317200000000000149e-01,6.787800000000000500e-01,5.335999999999999632e-01,4.412100000000000050e-02,-3.856800000000000228e-01,-4.824100000000000055e-01,-9.276200000000000001e-01,9.294299999999999784e-01,8.530900000000000150e-01,-6.767699999999999827e-01,3.739500000000000046e-01,-5.432200000000000362e-01,-8.765699999999999603e-01,3.846399999999999819e-01,2.649099999999999788e-01,5.406100000000000350e-01,-4.556499999999999995e-01,-1.272299999999999986e+00,-9.882300000000000528e-01,-3.571500000000000230e-01,7.961300000000000043e-01,1.760299999999999920e-01,-3.983300000000000174e-01,4.361900000000000222e-01,1.133799999999999919e+00,3.346799999999999775e-01,-5.608600000000000252e-01,-3.148400000000000087e-01,9.017500000000000515e-01,-7.801900000000000501e-01,-9.905399999999999761e-01,4.267500000000000182e-01,-1.248399999999999954e+00,-8.082700000000000440e-01,-5.218600000000000322e-02,-1.801000000000000101e-01,-9.322300000000000031e-01,-9.329300000000000370e-01,-6.903000000000000247e-01,-1.348100000000000132e-01,-3.742900000000000116e-01
-5.535099999999999743e-02,1.795499999999999874e-01,-2.471800000000000108e-01,-4.615600000000000258e-01,-2.776600000000000179e-01,1.343399999999999872e-01,4.820599999999999885e-01,4.041699999999999737e-01,-5.796200000000000241e-01,4.965800000000000214e-01,-6.814799999999999747e-01,9.557699999999999529e-02,2.381500000000000006e-01,-1.512799999999999978e-01,1.322599999999999998e+00,3.988499999999999823e-01,5.306300000000000461e-01,1.324700000000000044e-01,2.985999999999999766e-01,-6.152999999999999581e-01,1.909099999999999964e-01,-6.740400000000000558e-02,2.056800000000000017e-01,-4.556799999999999740e-02,8.656500000000000306e-01,-5.863199999999999523e-01,-7.985999999999999766e-01,7.390700000000000047e-01,1.020999999999999908e+00,-5.082099999999999812e-02,2.624799999999999911e-01,6.208299999999999930e-01,1.675399999999999945e-01,2.583300000000000041e-01,-9.435000000000000053e-01,1.927800000000000069e-01,5.177999999999999964e-02,1.483399999999999996e-01,4.545299999999999896e-01,-1.611200000000000132e-01,1.667500000000000093e-01,5.422799999999999843e-01,-2.963199999999999723e-01,8.652999999999999581e-01,2.428899999999999948e-01,-2.337200000000000111e-01,1.023300000000000043e-01,6.550399999999999556e-01,-1.327200000000000046e-01,5.139099999999999779e-01
7.616899999999999782e-01,9.527900000000000258e-02,6.802799999999999958e-01,7.458900000000000252e-02,-6.460099999999999731e-01,5.644500000000000073e-01,1.622000000000000108e+00,1.090499999999999942e-01,-5.074300000000000477e-01,8.423800000000000177e-01,-7.321199999999999930e-01,1.107999999999999957e-01,4.450799999999999895e-02,-8.278799999999999493e-01,5.399899999999999700e-01,6.053500000000000547e-01,5.421599999999999753e-01,5.249500000000000277e-01,9.215700000000000003e-01,-1.243699999999999944e-01,-1.845199999999999896e-01,-5.214999999999999636e-01,2.346499999999999975e-01,4.903699999999999726e-01,1.856099999999999972e-01,8.037400000000000100e-01,-6.383400000000000185e-01,-7.602799999999999558e-01,7.479000000000000092e-01,2.108099999999999974e-01,-6.178599999999999648e-01,1.049199999999999910e+00,1.897400000000000128e-02,5.108000000000000040e-02,6.425400000000000000e-01,3.916299999999999781e-01,-2.055500000000000105e-01,-3.974599999999999800e-01,-7.301100000000000367e-01,-3.254600000000000271e-01,-9.751499999999999613e-01,-2.981199999999999822e-03,-1.676199999999999912e-01,3.182300000000000129e-01,3.777599999999999847e-01,-9.268300000000000427e-01,4.746299999999999963e-01,-2.961900000000000088e-01,2.516700000000000048e-01,7.043800000000000061e-01
1.590999999999999914e-01,-2.142799999999999983e-01,6.309900000000000508e-01,-5.995000000000000329e-01,3.124799999999999800e-01,-1.661499999999999921e-01,-9.054799999999999516e-01,4.511499999999999955e-01,5.156800000000000272e-02,2.590999999999999970e-01,-3.288200000000000012e-01,4.815499999999999781e-01,-3.498200000000000198e-01,1.290499999999999980e-01,1.075800000000000090e+00,4.868999999999999995e-01,5.342000000000000082e-01,5.976200000000000262e-02,2.165999999999999870e-01,-1.105900000000000105e+00,-2.559100000000000263e-01,5.746200000000000196e-01,5.456199999999999939e-01,3.104299999999999837e-01,3.776499999999999857e-01,-2.033700000000000063e+00,-2.249599999999999933e-01,1.844699999999999951e-01,8.258699999999999930e-01,-1.199100000000000055e+00,3.604200000000000070e+00,1.160500000000000087e+00,-5.978700000000000125e-01,1.300000000000000044e-01,1.567800000000000027e-01,1.316599999999999993e-01,1.850999999999999868e-01,3.630800000000000138e-01,5.753800000000000026e-01,-8.959300000000000042e-01,-3.636599999999999833e-01,2.839700000000000002e-01,4.861399999999999749e-02,7.877999999999999448e-01,-8.731099999999999972e-02,-2.339400000000000091e-01,-1.423699999999999966e-01,2.121500000000000122e-02,-1.421900000000000108e-01,6.695499999999999785e-01
