5.297019481658935547e-01,7.341565489768981934e-01
7.182756662368774414e-01,4.791309237480163574e-01
3.801156878471374512e-01,8.404875993728637695e-01
4.306787550449371338e-01,6.111001968383789062e-01
5.574682950973510742e-01,6.054687500000000000e-01
8.856171369552612305e-01,4.998277723789215088e-01
9.302521347999572754e-01,6.529085636138916016e-01
4.360009431838989258e-01,7.936007380485534668e-01
5.410044789314270020e-01,9.656949639320373535e-01
4.100005924701690674e-01,5.231777429580688477e-01
1.867676079273223877e-01,6.355195045471191406e-01
5.496290326118469238e-02,5.748619437217712402e-01
1.522982120513916016e-02,6.207133531570434570e-01
6.949013471603393555e-01,3.282724618911743164e-01
5.156878232955932617e-01,9.279170036315917969e-01
5.293259620666503906e-01,7.491230964660644531e-01
3.181614875793457031e-01,7.142940759658813477e-01
2.796700596809387207e-01,6.378232836723327637e-01
9.419615864753723145e-01,3.543730080127716064e-01
8.359724283218383789e-01,2.667762041091918945e-01
6.929194927215576172e-01,1.571103632450103760e-01
7.245146036148071289e-01,1.102097332477569580e-01
3.524087667465209961e-01,1.347584724426269531e-01
5.835237503051757812e-01,8.446363806724548340e-01
3.061771988868713379e-01,7.753229141235351562e-01
2.192950844764709473e-01,6.612371206283569336e-01
5.350068807601928711e-01,4.378284811973571777e-01
3.410668075084686279e-01,7.013378143310546875e-01
2.398255467414855957e-01,3.617213070392608643e-01
3.078070878982543945e-01,5.461996793746948242e-01
4.784829616546630859e-01,1.662283539772033691e-01
1.182725727558135986e-01,7.042114138603210449e-01
1.468766033649444580e-01,6.649211049079895020e-01
3.980150818824768066e-01,4.526968300342559814e-01
4.254070520401000977e-01,1.193839907646179199e-01
5.242062807083129883e-01,7.499802112579345703e-01
3.365792632102966309e-01,6.090742945671081543e-01
2.961925864219665527e-01,4.902681410312652588e-01
1.914209127426147461e-01,3.942238986492156982e-01
6.334646940231323242e-01,4.632093310356140137e-01
3.147480487823486328e-01,4.096671640872955322e-01
5.461993217468261719e-01,6.223678588867187500e-01
6.466434597969055176e-01,6.197790503501892090e-01
5.053194761276245117e-01,5.406259894371032715e-01
7.529936432838439941e-01,5.769111514091491699e-01
5.172328352928161621e-01,5.664561986923217773e-01
4.231205582618713379e-01,3.745699524879455566e-01
4.683887064456939697e-01,3.834500908851623535e-01
7.299032807350158691e-01,6.956036090850830078e-01
7.677609920501708984e-01,6.129755377769470215e-01
7.779524922370910645e-01,6.132977604866027832e-01
3.775230348110198975e-01,7.387591600418090820e-01
3.805721998214721680e-01,8.724225759506225586e-01
3.933775424957275391e-01,8.467218279838562012e-01
4.088183343410491943e-01,3.854949474334716797e-01
7.714189291000366211e-01,6.276975870132446289e-01
2.178941369056701660e-01,3.966408073902130127e-01
4.409651458263397217e-01,6.410074234008789062e-01
4.830903112888336182e-01,5.794016122817993164e-01
3.640516400337219238e-01,8.433007001876831055e-01
1.746745705604553223e-01,4.341227710247039795e-01
4.304955601692199707e-01,6.292279362678527832e-01
4.339962005615234375e-01,5.900214314460754395e-01
5.577289462089538574e-01,6.059022545814514160e-01
5.045108795166015625e-01,3.497446179389953613e-01
4.282722771167755127e-01,5.952875614166259766e-01
4.332640767097473145e-01,5.926854610443115234e-01
4.492762088775634766e-01,6.095364093780517578e-01
4.544352889060974121e-01,5.864316225051879883e-01
4.061785936355590820e-01,5.811430811882019043e-01
4.282517731189727783e-01,6.376358866691589355e-01
5.919719338417053223e-01,4.795528054237365723e-01
6.019349694252014160e-01,3.365281224250793457e-01
4.335707426071166992e-01,6.204563379287719727e-01
4.946403503417968750e-01,3.215918540954589844e-01
5.278241634368896484e-01,3.144957423210144043e-01
3.394374251365661621e-01,4.457555115222930908e-01
5.766994953155517578e-01,4.476279020309448242e-01
2.326660156250000000e-01,4.248586297035217285e-01
5.270587205886840820e-01,4.043539166450500488e-01
7.521233558654785156e-01,3.842402100563049316e-01
7.666100263595581055e-01,2.908255755901336670e-01
2.715696096420288086e-01,4.224010109901428223e-01
7.309590578079223633e-01,1.698581874370574951e-01
4.276504218578338623e-01,5.683088302612304688e-01
1.862385272979736328e-01,4.870140254497528076e-01
3.830900192260742188e-01,8.402708172798156738e-01
4.887828528881072998e-01,4.773339033126831055e-01
5.657151341438293457e-01,6.517451405525207520e-01
2.269061505794525146e-01,6.954973340034484863e-01
9.370048046112060547e-01,6.567990183830261230e-01
9.193799495697021484e-01,6.688205599784851074e-01
6.516991853713989258e-01,9.447668790817260742e-01
9.117031097412109375e-02,4.992258250713348389e-01
8.725750446319580078e-01,6.160465478897094727e-01
9.636420011520385742e-02,4.544264972209930420e-01
9.478908181190490723e-01,6.643553972244262695e-01
4.385546445846557617e-01,7.841112613677978516e-01
4.406986236572265625e-01,7.698993682861328125e-01
3.176118135452270508e-01,5.957584381103515625e-01
2.320069968700408936e-01,5.671523213386535645e-01
2.324697971343994141e-01,5.671437978744506836e-01
2.575800120830535889e-01,4.391215443611145020e-01
4.620350301265716553e-01,7.562734484672546387e-01
7.417189478874206543e-01,3.057783246040344238e-01
2.836604714393615723e-01,1.676523387432098389e-01
1.539492011070251465e-01,5.478293299674987793e-01
7.227705717086791992e-01,4.156360030174255371e-01
5.451389551162719727e-01,3.409646153450012207e-01
5.313910841941833496e-01,9.748989343643188477e-01
5.345908403396606445e-01,9.689092636108398438e-01
5.293452739715576172e-01,9.799497127532958984e-01
5.244712829589843750e-01,9.744027853012084961e-01
5.397112369537353516e-01,9.408719539642333984e-01
5.828581452369689941e-01,9.397973418235778809e-01
2.416746318340301514e-01,4.728269577026367188e-01
4.291228652000427246e-01,5.428910851478576660e-01
4.078111052513122559e-01,5.248445868492126465e-01
4.110175967216491699e-01,5.326448082923889160e-01
7.410625219345092773e-01,1.439280509948730469e-01
4.143765568733215332e-01,5.520456433296203613e-01
4.218780100345611572e-01,5.040323138236999512e-01
7.576712369918823242e-01,1.704402565956115723e-01
8.443170785903930664e-01,3.410831689834594727e-01
4.241250753402709961e-01,5.491707921028137207e-01
1.773806214332580566e-01,6.320931911468505859e-01
2.156327068805694580e-01,6.660936474800109863e-01
1.596272885799407959e-01,3.732601404190063477e-01
2.205457687377929688e-01,5.960938334465026855e-01
3.927951753139495850e-01,1.944299638271331787e-01
3.094652295112609863e-01,3.345513939857482910e-01
5.001984238624572754e-01,4.878153204917907715e-01
1.634013056755065918e-01,6.080000996589660645e-01
5.122545361518859863e-02,5.818860530853271484e-01
1.834684610366821289e-02,5.869708657264709473e-01
4.827177524566650391e-02,5.533873438835144043e-01
